children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,probe_id,serial,probe,network_status,expense_type,val1,val2,val3,val4,action,plan,estimate_medical_visits,risk_aversion,choice,kdma_depends_on,persona
2,4,3,3,Bonus,2639,0,Rents,36,60,78,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
2,3,4,3,Hourly,2563,1,Rents,59,56,100,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,4,4,Bonus,2810,1,Owns,58,74,85,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,3,4,Hourly,2954,1,Owns,64,67,81,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,2,4,3,Hourly,2299,1,Owns,54,64,80,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
2,3,4,4,Hourly,1155,0,Rents,37,75,83,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,2,4,3,Bonus,1856,1,Rents,55,51,79,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,4,3,3,Salaried,3352,1,Rents,38,73,76,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,2,3,Hourly,3735,1,Owns,58,61,80,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,3,4,Salaried,1125,1,Rents,38,53,77,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,2,4,2,Bonus,4695,0,Owns,35,65,80,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,3,3,4,Salaried,1210,0,Rents,62,54,88,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,4,4,2,Bonus,3149,0,Owns,37,58,79,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,4,4,Bonus,3757,0,Rents,38,56,75,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,4,4,Salaried,4038,1,Rents,51,64,87,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
2,3,3,4,Bonus,381,0,Owns,41,65,88,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,3,3,3,Hourly,2879,1,Rents,61,60,80,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,4,3,2,Hourly,2246,0,Owns,62,60,83,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
2,4,3,2,Hourly,3337,0,Rents,39,72,79,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,3,4,Hourly,874,0,Owns,63,68,84,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,2,3,Hourly,4470,1,Owns,36,63,98,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,4,3,Hourly,3252,1,Owns,46,55,84,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,2,3,Hourly,176,1,Rents,45,70,81,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,4,2,Hourly,3681,1,Owns,38,55,76,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,4,4,Hourly,1019,1,Owns,59,75,77,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,4,3,Bonus,4493,1,Owns,64,60,78,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,4,4,2,Salaried,1012,1,Owns,58,56,100,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
2,2,4,3,Bonus,1248,1,Rents,39,74,85,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
2,3,3,3,Salaried,1214,0,Owns,37,67,81,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,3,3,2,Salaried,2852,1,Rents,38,64,80,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
3,3,2,2,Bonus,1440,1,Owns,46,75,83,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
4,2,4,3,Bonus,2951,0,Owns,48,51,79,15,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,3,50,low,high,RISK,2
1,0,0,1,Salaried,4377,0,Rents,4,9,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Salaried,1919,0,Owns,4,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Salaried,4671,1,Rents,7,1,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,0,Bonus,1139,0,Owns,6,6,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,0,Bonus,3085,0,Rents,3,1,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,0,Salaried,912,1,Rents,9,3,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Hourly,3561,1,Owns,5,2,0,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,0,Hourly,4350,0,Rents,2,5,12,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,1,Salaried,3664,0,Owns,1,6,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,1972,1,Owns,9,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,1,Salaried,1235,1,Rents,7,4,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Bonus,2294,1,Owns,4,9,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Salaried,4592,1,Rents,9,7,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Hourly,2183,1,Owns,1,5,23,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Salaried,1622,1,Rents,2,1,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,1,Salaried,4259,1,Rents,1,8,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,1,Salaried,4138,0,Owns,9,2,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,1,Bonus,2742,0,Owns,10,10,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Bonus,4027,1,Rents,3,4,3,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,0,Bonus,3643,0,Rents,8,2,25,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Salaried,1855,0,Rents,9,10,10,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Bonus,4199,0,Owns,7,7,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Salaried,358,0,Rents,5,5,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Salaried,2175,0,Owns,8,10,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Bonus,2804,0,Owns,4,0,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,1,0,Bonus,2793,1,Owns,9,9,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Salaried,1366,0,Owns,7,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,1,Salaried,3990,0,Rents,6,1,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Salaried,1625,0,Owns,8,6,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,0,Hourly,1178,0,Owns,0,1,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Hourly,2665,0,Rents,2,3,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,1,0,Hourly,4144,0,Owns,3,2,0,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Hourly,2547,1,Owns,7,5,12,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Hourly,152,1,Owns,8,6,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,2909,1,Rents,3,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,0,Bonus,2404,1,Owns,5,4,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,1,Bonus,144,1,Owns,4,9,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Hourly,2250,0,Owns,4,7,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,0,Hourly,4826,0,Owns,4,5,23,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,0,Salaried,792,0,Owns,5,1,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,3429,0,Rents,8,8,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,1596,1,Owns,5,2,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,1,0,Salaried,83,1,Owns,2,10,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,1,Salaried,3601,0,Owns,1,4,3,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Bonus,861,0,Owns,8,2,25,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,1,Salaried,2240,1,Rents,8,10,10,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Hourly,2384,0,Rents,1,7,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,2363,1,Rents,6,5,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Salaried,4539,0,Owns,3,10,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,489,0,Rents,3,0,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,1,Bonus,4623,1,Owns,2,9,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Salaried,153,1,Owns,0,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,0,Salaried,3954,0,Owns,1,1,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Salaried,4742,0,Rents,0,6,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Hourly,3289,0,Rents,8,1,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,3409,1,Rents,6,3,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Bonus,3179,0,Rents,2,2,0,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,4271,0,Rents,3,5,12,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Hourly,4605,1,Rents,4,6,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,1,Salaried,3042,1,Rents,1,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,0,Hourly,170,0,Rents,9,4,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Salaried,2062,0,Rents,2,9,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,1,Bonus,1962,0,Rents,0,7,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,1006,0,Owns,5,5,23,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,1,Salaried,4555,0,Rents,2,1,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Bonus,458,0,Rents,4,8,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Hourly,1593,0,Owns,0,2,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,4519,1,Owns,4,10,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Bonus,2639,0,Rents,0,4,3,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Hourly,2563,1,Rents,8,2,25,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,1,Bonus,2810,1,Owns,8,10,10,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Hourly,2954,1,Owns,10,7,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Hourly,2299,1,Owns,6,5,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,1,Hourly,1155,0,Rents,1,10,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Bonus,1856,1,Rents,7,0,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,0,0,Salaried,3352,1,Rents,1,9,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,0,Hourly,3735,1,Owns,8,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,1,Salaried,1125,1,Rents,1,1,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Bonus,4695,0,Owns,0,6,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Salaried,1210,0,Rents,9,1,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,1,1,0,Bonus,3149,0,Owns,1,3,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,0,Bonus,3757,0,Rents,1,2,0,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,1,Salaried,4038,1,Rents,5,5,12,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,1,Bonus,381,0,Owns,2,6,13,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Hourly,2879,1,Rents,9,4,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,2246,0,Owns,9,4,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,3337,0,Rents,1,9,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,0,Hourly,874,0,Owns,9,7,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,4470,1,Owns,0,5,23,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Hourly,3252,1,Owns,4,1,9,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,0,0,Hourly,176,1,Rents,3,8,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,1,0,Hourly,3681,1,Owns,1,2,1,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,1,Hourly,1019,1,Owns,8,10,2,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,0,Bonus,4493,1,Owns,10,4,3,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,1,1,0,Salaried,1012,1,Owns,8,2,25,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,1248,1,Rents,1,10,10,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Salaried,1214,0,Owns,1,7,6,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,0,0,Salaried,2852,1,Rents,1,5,5,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
0,0,0,0,Bonus,1440,1,Owns,4,10,8,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
1,0,1,0,Bonus,2951,0,Owns,4,0,4,15,9,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,5,high,low,RISK,3
2,1,0,2,Salaried,4377,0,Rents,10,19,27,15,10,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,10,high,low,RISK,3
0,1,1,0,Salaried,1919,0,Owns,10,15,31,15,10,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,70,70,80,70,2,10,high,low,RISK,3
