children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,probe,network_status,expense_type,action,predicted_kdma,probe_id,val1,val2,val3,val4,risk_aversion,choice
4,4,3,3,Salaried,3352,Yes,Rents,38,73,76,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,100,6.54415442873732e-05,17,50,70,80,100,high,high
0,1,0,0,Bonus,2639,No,Rents,0,4,3,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,6.525649559126249e-05,12,200,40,25,0,high,high
0,0,0,0,Hourly,3289,No,Rents,8,1,13,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,6.509510735411935e-05,8,80,40,20,15,high,high
4,4,3,3,Hourly,1178,No,Owns,35,54,88,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1000,6.443527235437724e-05,4,6450,4000,1500,1000,high,high
4,4,3,3,Hourly,1178,No,Owns,35,54,88,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,6.228750416902441e-05,10,120,100,60,0,high,high
1,3,1,2,Hourly,176,Yes,Rents,23,43,57,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1000,6.416475616339297e-05,4,6450,4000,1500,1000,high,high
1,1,0,0,Bonus,1139,No,Owns,6,6,5,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.456633407136385e-05,20,100,50,30,10,high,high
0,0,0,0,Hourly,4605,Yes,Rents,4,6,13,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,6.382470368750442e-05,16,75,50,30,0,high,high
2,1,1,1,Bonus,1440,Yes,Owns,24,49,59,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1500,6.410374525529426e-05,5,6450,4000,2000,1500,high,high
2,1,2,1,Hourly,152,Yes,Owns,34,38,64,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.280828179773871e-05,12,200,40,25,0,high,high
2,2,2,2,Bonus,3757,No,Rents,18,26,51,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,5.8518703467922577e-05,8,80,40,20,15,high,high
2,2,3,3,Bonus,1962,No,Rents,15,41,60,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,6.279671922940181e-05,11,200,100,10,0,high,high
3,3,3,4,Hourly,2183,Yes,Owns,37,63,98,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,100,6.501655895071354e-05,17,50,70,80,100,high,high
1,1,1,2,Hourly,2183,Yes,Owns,16,35,73,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.499774588093571e-05,13,50,60,70,80,high,high
1,1,2,1,Salaried,1214,No,Owns,17,40,57,DEDUCTIBLE,IN-NETWORK,COST IN $,0,6.450890269393134e-05,2,1600,600,200,0,high,high
0,0,1,0,Salaried,2175,No,Owns,8,10,8,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,6.412703004037041e-05,16,75,50,30,0,high,high
1,1,1,2,Hourly,2879,Yes,Rents,37,31,55,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.482016158518781e-05,13,50,60,70,80,high,high
2,2,1,1,Bonus,2404,Yes,Owns,11,14,34,DEDUCTIBLE,IN-NETWORK,COST IN $,200,6.514331510399056e-05,2,1600,600,200,0,high,high
1,2,2,3,Salaried,3990,No,Rents,30,23,53,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,6.377123907667607e-05,11,200,100,10,0,high,high
2,2,3,2,Bonus,1006,No,Owns,50,63,98,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.344484149495824e-05,12,200,40,25,0,high,high
1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.444724231789301e-05,13,50,60,70,80,high,high
0,0,0,0,Salaried,4742,No,Rents,0,6,5,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,6.324722989610118e-05,14,80,90,95,100,high,high
1,2,2,0,Salaried,1012,Yes,Owns,15,13,50,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,10,6.180748604485505e-05,11,200,100,10,0,high,high
2,0,1,2,Bonus,2742,No,Owns,17,20,28,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.419501697935075e-05,20,100,50,30,10,high,high
3,2,4,4,Salaried,1235,Yes,Rents,55,60,83,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,4.303669356549389e-05,18,20,15,10,10,high,high
1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1000,6.405191910745117e-05,4,6450,4000,1500,1000,high,high
0,0,0,0,Hourly,2879,Yes,Rents,9,4,5,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.487511995745199e-05,20,100,50,30,10,high,high
1,1,1,3,Bonus,4027,Yes,Rents,21,31,54,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,100,6.52618468432993e-05,17,50,70,80,100,high,high
0,0,1,0,Salaried,1622,Yes,Rents,2,1,9,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,6.54090671662773e-05,1,1600,600,200,0,high,high
1,1,2,0,Salaried,83,Yes,Owns,7,20,28,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,6.191037598108795e-05,14,80,90,95,100,high,high
4,4,2,2,Hourly,4350,No,Rents,40,64,87,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.341308578497519e-05,15,50,70,70,80,high,high
1,1,2,3,Hourly,1155,No,Rents,16,49,59,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,10,6.223373341155455e-05,20,100,50,30,10,high,high
2,2,3,3,Bonus,2363,Yes,Rents,52,64,80,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,6.245480408656726e-05,10,120,100,60,0,high,high
0,1,0,0,Hourly,176,Yes,Rents,3,8,6,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.450515806081898e-05,20,100,50,30,10,high,high
2,4,3,4,Salaried,4555,No,Rents,42,55,84,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1500,6.473677227622357e-05,5,6450,4000,2000,1500,high,high
1,0,0,0,Bonus,3643,No,Rents,8,2,25,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.564222682997821e-05,20,100,50,30,10,high,high
1,3,2,3,Salaried,4555,No,Rents,20,24,60,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,5.548009737263672e-05,8,80,40,20,15,high,high
1,3,3,1,Salaried,1012,Yes,Owns,34,26,75,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.283627603298296e-05,12,200,40,25,0,high,high
1,0,1,0,Bonus,458,No,Rents,4,8,6,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,6.555284364229511e-05,1,1600,600,200,0,high,high
3,2,1,1,Bonus,1139,No,Owns,29,38,56,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.485499233069198e-05,13,50,60,70,80,high,high
1,1,1,1,Bonus,1972,Yes,Owns,38,31,55,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,5.362952149085411e-05,18,20,15,10,10,high,high
1,1,1,2,Hourly,3289,No,Rents,35,24,64,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,10,6.236794556612706e-05,20,100,50,30,10,high,high
0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,10,6.434551859665623e-05,11,200,100,10,0,high,high
0,0,2,1,Hourly,2563,Yes,Rents,15,13,50,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.391348810341161e-05,20,100,50,30,10,high,high
0,1,0,0,Hourly,1596,Yes,Owns,5,2,1,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,6.536053856781709e-05,12,200,40,25,0,high,high
1,1,0,1,Salaried,3664,No,Owns,1,6,13,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,6.326426846459739e-05,10,120,100,60,0,high,high
0,0,1,0,Hourly,2299,Yes,Owns,6,5,5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,6.492944316394687e-05,5,6450,4000,2000,1500,high,high
0,2,2,2,Salaried,2240,Yes,Rents,15,20,35,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.45945402226438e-05,17,50,70,80,100,high,high
1,3,3,1,Salaried,1012,Yes,Owns,34,26,75,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,5.2428345542666874e-05,8,80,40,20,15,high,high
4,3,4,4,Bonus,2742,No,Owns,64,75,77,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.433478022574443e-05,15,50,70,70,80,high,high
3,4,3,4,Hourly,2954,Yes,Owns,64,67,81,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,5.7538108830300386e-05,8,80,40,20,15,high,high
0,0,0,0,Bonus,1248,Yes,Rents,1,10,10,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,5.474726650163695e-05,15,50,70,70,80,high,high
0,1,0,0,Hourly,4470,Yes,Owns,0,5,23,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,6.519949285074051e-05,1,1600,600,200,0,high,high
1,3,1,2,Hourly,176,Yes,Rents,23,43,57,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.257531245162431e-05,12,200,40,25,0,high,high
0,0,0,1,Bonus,381,No,Owns,2,6,13,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.407430916561398e-05,17,50,70,80,100,high,high
3,1,3,1,Bonus,2951,No,Owns,26,20,55,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1500,6.411264347265771e-05,5,6450,4000,2000,1500,high,high
1,0,1,0,Bonus,2951,No,Owns,4,0,4,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,6.503941628812642e-05,12,200,40,25,0,high,high
2,3,1,1,Hourly,4350,No,Rents,19,36,62,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1500,6.393972805786204e-05,5,6450,4000,2000,1500,high,high
1,3,3,3,Salaried,3042,Yes,Rents,16,31,55,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.521939477283737e-05,13,50,60,70,80,high,high
0,0,1,1,Bonus,2810,Yes,Owns,8,10,10,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,6.404638526070591e-05,14,80,90,95,100,high,high
2,1,1,1,Bonus,1440,Yes,Owns,24,49,59,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,6.219515796788494e-05,16,75,50,30,0,high,high
2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.23013310378989e-05,20,100,50,30,10,high,high
2,1,0,0,Bonus,1139,No,Owns,13,16,31,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,6.3424371147676e-05,16,75,50,30,0,high,high
2,2,3,2,Bonus,1006,No,Owns,50,63,98,DEDUCTIBLE,IN-NETWORK,COST IN $,0,6.506034934023539e-05,2,1600,600,200,0,high,high
1,0,1,1,Bonus,1962,No,Rents,0,7,9,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,6.506777314961538e-05,8,80,40,20,15,high,high
1,0,1,0,Salaried,1855,No,Rents,9,10,10,DEDUCTIBLE,IN-NETWORK,COST IN $,200,6.617331536650482e-05,2,1600,600,200,0,high,high
2,2,3,2,Salaried,1622,Yes,Rents,21,24,60,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.285185130564303e-05,12,200,40,25,0,high,high
0,0,1,1,Hourly,2879,Yes,Rents,16,14,30,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,10,6.368892531395579e-05,11,200,100,10,0,high,high
2,3,4,4,Hourly,1155,No,Rents,37,75,83,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,6.508783663670503e-05,1,1600,600,200,0,high,high
2,3,3,1,Hourly,4144,No,Owns,23,26,51,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,100,6.500482452088709e-05,17,50,70,80,100,high,high
0,0,0,0,Bonus,2909,Yes,Rents,9,14,30,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,6.445747412973956e-05,16,75,50,30,0,high,high
2,3,4,4,Hourly,1155,No,Rents,37,75,83,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,6.170243100494613e-05,10,120,100,60,0,high,high
3,4,2,3,Hourly,4519,Yes,Owns,48,75,77,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,6.312076464042889e-05,11,200,100,10,0,high,high
0,1,0,2,Salaried,2062,No,Rents,7,19,30,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,6.498895228081847e-05,13,50,60,70,80,high,high
2,2,3,1,Hourly,2547,Yes,Owns,32,36,62,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,6.074413233875664e-05,8,80,40,20,15,high,high
1,0,1,0,Salaried,1855,No,Rents,9,10,10,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,6.45500757331272e-05,8,80,40,20,15,high,high
1,1,0,0,Salaried,3352,Yes,Rents,1,9,1,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,6.448925756425748e-05,13,50,60,70,80,high,high
2,0,0,0,Hourly,4826,No,Owns,10,15,48,DEDUCTIBLE,IN-NETWORK,COST IN $,200,6.556947650851703e-05,2,1600,600,200,0,high,high
4,4,2,4,Bonus,4623,Yes,Owns,40,73,76,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.419798285764646e-05,13,50,60,70,80,high,high
2,2,3,3,Bonus,3409,Yes,Rents,54,58,79,DEDUCTIBLE,IN-NETWORK,COST IN $,0,6.489803789689081e-05,2,1600,600,200,0,high,high
1,0,1,0,Hourly,3561,Yes,Owns,5,2,0,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,6.257303850608767e-05,14,80,90,95,100,high,high
0,0,0,0,Bonus,2909,Yes,Rents,9,14,30,DEDUCTIBLE,IN-NETWORK,COST IN $,200,6.571045797596377e-05,2,1600,600,200,0,high,high
2,1,3,1,Salaried,4539,No,Owns,24,49,59,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1500,6.40706339686459e-05,5,6450,4000,2000,1500,high,high
1,2,1,2,Salaried,4259,Yes,Rents,6,18,32,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1500,6.485704826653528e-05,4,6450,4000,1500,1000,high,high
2,4,4,4,Salaried,3990,No,Rents,53,53,77,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.257369740365221e-05,12,200,40,25,0,high,high
1,1,0,0,Salaried,792,No,Owns,12,12,35,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.442649493511189e-05,17,50,70,80,100,high,high
3,1,2,3,Bonus,2742,No,Owns,39,50,53,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,5.203529771648459e-05,18,20,15,10,10,high,high
1,1,1,1,Bonus,3757,No,Rents,6,13,26,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,6.559908125150077e-05,1,1600,600,200,0,high,high
0,0,2,1,Hourly,2563,Yes,Rents,15,13,50,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,6.353200854928398e-05,8,80,40,20,15,high,high
1,1,1,1,Bonus,1972,Yes,Owns,38,31,55,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,6.223741153388662e-05,16,75,50,30,0,high,high
1,1,0,0,Hourly,1178,No,Owns,0,1,13,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,6.523149409274496e-05,12,200,40,25,0,high,high
0,0,1,1,Hourly,2183,Yes,Owns,6,15,48,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,6.492277525253704e-05,13,50,60,70,80,high,high
1,1,1,2,Bonus,4271,No,Rents,22,36,62,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,5.378727153134273e-05,18,20,15,10,10,high,high
3,4,4,4,Hourly,1019,Yes,Owns,59,75,77,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1000,6.402839715763354e-05,4,6450,4000,1500,1000,high,high
1,0,0,0,Bonus,3757,No,Rents,1,2,0,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,5.5410917467548426e-05,15,50,70,70,80,high,high
0,1,1,2,Salaried,3990,No,Rents,13,12,28,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,6.233205690640634e-05,10,120,100,60,0,high,high
0,0,1,1,Bonus,1248,Yes,Rents,7,20,35,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,5.357622683760662e-05,18,20,15,10,10,high,high
1,0,0,0,Hourly,3735,Yes,Owns,8,4,5,DEDUCTIBLE,IN-NETWORK,COST IN $,200,6.530872820625625e-05,2,1600,600,200,0,high,high
1,0,2,0,Salaried,1855,No,Rents,17,20,35,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.408574360549187e-05,17,50,70,80,100,high,high
1,1,1,1,Salaried,2175,No,Owns,16,20,34,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,6.470348024400947e-05,5,6450,4000,2000,1500,high,high
1,3,3,3,Salaried,3042,Yes,Rents,16,31,55,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,6.495509535997181e-05,1,1600,600,200,0,high,high
2,2,2,2,Salaried,1210,No,Rents,38,24,64,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,6.51350098607853e-05,1,1600,600,200,0,high,high
0,1,0,2,Salaried,2062,No,Rents,7,19,30,DEDUCTIBLE,IN-NETWORK,COST IN $,200,6.541570652353635e-05,2,1600,600,200,0,high,high
1,1,1,2,Hourly,2879,Yes,Rents,37,31,55,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.508421785359113e-05,15,50,70,70,80,high,high
1,0,0,0,Bonus,1440,Yes,Owns,10,20,34,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,6.510193618904692e-05,1,1600,600,200,0,high,high
4,4,3,3,Hourly,1178,No,Owns,35,54,88,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,100,6.143469560384145e-05,14,80,90,95,100,high,high
4,3,3,4,Salaried,1125,Yes,Rents,38,53,77,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.347999967506313e-05,15,50,70,70,80,high,high
3,2,2,1,Salaried,3352,Yes,Rents,18,48,52,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,6.177503327602736e-05,10,120,100,60,0,high,high
0,2,0,1,Hourly,3429,No,Rents,15,18,32,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,6.340650067795402e-05,8,80,40,20,15,high,high
2,1,3,1,Hourly,3681,Yes,Owns,17,25,52,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,5.882822698835901e-05,8,80,40,20,15,high,high
1,3,3,3,Salaried,3042,Yes,Rents,16,31,55,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,15,5.055879874410694e-05,8,80,40,20,15,high,high
2,2,3,2,Salaried,1622,Yes,Rents,21,24,60,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,6.229635585226403e-05,16,75,50,30,0,high,high
4,4,2,2,Bonus,1139,No,Owns,52,65,80,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,10,6.312269932151396e-05,20,100,50,30,10,high,high
3,1,3,1,Salaried,1366,No,Owns,32,33,56,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.304602659621215e-05,12,200,40,25,0,high,high
0,0,0,2,Bonus,381,No,Owns,8,16,39,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,6.465049297892187e-05,5,6450,4000,2000,1500,high,high
0,0,1,0,Hourly,3681,Yes,Owns,1,2,1,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,6.384419681342592e-05,10,120,100,60,0,high,high
3,1,1,2,Hourly,3735,Yes,Owns,34,33,56,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.251800095409741e-05,12,200,40,25,0,high,high
4,3,4,2,Hourly,152,Yes,Owns,58,65,88,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,80,6.413345524937561e-05,15,50,70,70,80,high,high
3,3,2,2,Bonus,1440,Yes,Owns,46,75,83,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,6.322822126831156e-05,12,200,40,25,0,high,high
4,2,4,3,Bonus,2951,No,Owns,48,51,79,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1500,6.415438156113055e-05,5,6450,4000,2000,1500,high,high
1,0,2,0,Bonus,1856,Yes,Rents,14,11,30,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,10,6.359809967269131e-05,11,200,100,10,0,high,high
2,0,2,0,Salaried,1366,No,Owns,14,15,31,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,6.348340483357122e-05,8,80,40,20,15,high,high
1,0,1,0,Hourly,2250,No,Owns,4,7,9,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,6.481701140188486e-05,13,50,60,70,80,high,high
0,0,0,0,Hourly,2384,No,Rents,1,7,6,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,6.174664799417113e-05,18,20,15,10,10,high,high
0,1,1,0,Bonus,4493,Yes,Owns,10,4,3,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,6.433086879001556e-05,20,100,50,30,10,high,high
3,1,3,1,Hourly,1593,No,Owns,16,25,52,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,6.284429696714094e-05,16,75,50,30,0,high,high
3,4,4,4,Hourly,1019,Yes,Owns,59,75,77,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,6.307496190349102e-05,16,75,50,30,0,high,high
0,0,1,0,Salaried,2175,No,Owns,8,10,8,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,6.519193666740838e-05,5,6450,4000,2000,1500,high,high
1,0,0,0,Salaried,2852,Yes,Rents,1,5,5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,6.499927984583922e-05,5,6450,4000,2000,1500,high,high
4,4,3,3,Salaried,3352,Yes,Rents,38,73,76,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,6.329676617355238e-05,11,200,100,10,0,high,high
0,1,0,1,Salaried,4259,Yes,Rents,1,8,6,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,6.580041139658616e-05,1,1600,600,200,0,high,high
3,3,3,2,Bonus,2793,Yes,Owns,39,48,52,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,5.211392255165912e-05,18,20,15,10,10,high,high
3,3,3,2,Salaried,153,Yes,Owns,36,61,80,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,6.453673138448895e-05,1,1600,600,200,0,high,high
1,2,3,2,Bonus,3085,No,Rents,23,24,64,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,4.998252231097486e-05,18,20,15,10,10,high,high
1,1,2,2,Bonus,1962,No,Rents,5,17,35,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,6.410486067016579e-05,5,6450,4000,2000,1500,high,high
0,1,2,1,Bonus,2810,Yes,Owns,15,20,35,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,6.163318484737986e-05,10,120,100,60,0,high,high
1,1,1,0,Hourly,4144,No,Owns,3,2,0,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,6.365712700535254e-05,10,120,100,60,0,high,high
1,1,1,2,Hourly,2183,Yes,Owns,16,35,73,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,100,6.627380297591014e-05,14,80,90,95,100,high,high
1,3,2,1,Salaried,358,No,Rents,28,36,56,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1000,6.412499916948804e-05,4,6450,4000,1500,1000,high,high
3,4,3,4,Hourly,2954,Yes,Owns,64,67,81,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,6.541068279018919e-05,1,1600,600,200,0,high,high
2,2,1,2,Bonus,861,No,Owns,34,26,75,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,6.155855222240021e-05,10,120,100,60,0,high,high
3,3,3,4,Hourly,2183,Yes,Owns,37,63,98,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,6.213771245585074e-05,10,120,100,60,0,high,high
1,3,3,1,Hourly,170,No,Rents,37,31,59,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,10,6.245440625073235e-05,20,100,50,30,10,high,high
0,0,1,0,Salaried,1214,No,Owns,6,17,32,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,6.218012348393628e-05,14,80,90,95,100,high,high
1,0,1,0,Bonus,2951,No,Owns,11,11,30,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,6.30473757956177e-05,14,80,90,95,100,high,high
1,2,3,2,Bonus,3085,No,Rents,23,24,64,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,10,6.216043229198544e-05,20,100,50,30,10,high,high
