Unnamed: 0,type,prompt,action1,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,12,3,1
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,0,3,7
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,12,3,5
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,7,3,3
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,5,3,9
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,5,3,12
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,7,3,0
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,8,7,3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,5,7,1,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,7,0,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,4,7,0,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-2,7,1,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,0,7,4,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,7,4,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,1,7,3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,1,3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,2,-3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,1,3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,13,1,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,12,7,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,13,1,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,1,3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,11,7,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,3,-3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,13,1,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,2,3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,12,1,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,5,6,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,1,-3,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,9,-2,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,13,7,2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,9,7,2,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-3,7,2,3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-1,7,2,10
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,7,2,-6
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,7,2,3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-1,7,2,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,0,7,2,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,7,2,6
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,0,7,2,-2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,7,2,3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,8,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,3,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,0,-2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,6,3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,3,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,1,3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,-2,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,3,7
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,4,2,-2
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,10,2,6
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,1,2,7
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,13,2,-3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,1,2,3
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,13,2,1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,8,2,-1
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,6,2,5
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,6,2,8
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,8,2,-4
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,2,3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,4,2,1,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,5,2,0,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,2,0,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-3,2,1,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-1,2,4,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,1,2,4,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,0,2,3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-4,3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-3,-3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-4,3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,8,1,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,7,7,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,8,1,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-4,3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,6,7,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-2,-3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,8,1,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-3,3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,7,1,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,0,6,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-4,-3,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,4,-2,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,8,7,2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,8,2,2,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-4,2,2,3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-2,2,2,10
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,2,2,-6
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,2,2,3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-2,2,2,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-1,2,2,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,5,2,2,6
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,-1,2,2,-2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,5,2,2,3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,8,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,3,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,0,-2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,6,3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,3,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,1,3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,-2,1
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,3,7
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-1,2,-2
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,5,2,6
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-4,2,7
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,8,2,-3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,-4,2,3
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,8,2,1
